2011,NJ,District 26,Republican Party, Joseph Pennacchio,20230,True
2011,NJ,District 26,unaffiliated, Joseph Scafa,913,False
2011,NJ,District 27,Democratic Party, Richard Codey,27089,True
2011,NJ,District 27,Republican Party, William Eames,16741,False
2011,NJ,District 28,Democratic Party, Ronald Rice,14781,True
2011,NJ,District 28,Republican Party, Russell Mollica,4519,False
2011,NJ,District 29,Democratic Party, Teresa Ruiz,9076,True
2011,NJ,District 29,Republican Party, Aracelis Sanabria Tejada,1598,False
2011,NJ,District 29,unaffiliated, Laurie Taylor,363,False
2011,NJ,District 30,Democratic Party, Steve Morlino,11376,False
2011,NJ,District 30,Republican Party, Robert Singer,21990,True
2011,NJ,District 31,Democratic Party, Sandra Cunningham,13275,True
2011,NJ,District 31,Republican Party, Donnamarie James,2836,False
2011,NJ,District 31,Independent, Louis Vernotico,320,False
2011,NJ,District 32,Democratic Party, Nicholas Sacco,16413,True
2011,NJ,District 32,Republican Party, Edward O'Neill,3312,False
2011,NJ,District 32,unaffiliated, Herbert Shaw,588,False
2011,NJ,District 33,Democratic Party, Brian Stack,20223,True
2011,NJ,District 33,Republican Party, Beth Hamburger,3136,False
2011,NJ,District 34,Democratic Party, Nia Gill,17118,True
2011,NJ,District 34,Republican Party, Ralph Bartnik,4386,False
2011,NJ,District 35,Democratic Party, June 7 Democratic primary,39181997,True
2011,NJ,District 36,Democratic Party, Paul Sarlo,18582,True
2011,NJ,District 36,Republican Party, Donald DiOrio,11055,False
2011,NJ,District 37,Democratic Party, Loretta Weinberg,23141,True
2011,NJ,District 37,Republican Party, Robert Lebovics,9980,False
2011,NJ,District 38,Democratic Party, Robert Gordon,22299,True
2011,NJ,District 38,Republican Party," John Driscoll, Jr.",19745,False
2011,NJ,District 39,Democratic Party, Lorraine Waldes,16097,False
2011,NJ,District 39,Republican Party, Gerald Cardinale,28041,True
2011,NJ,District 40,Democratic Party, John Zunic,13733,False
2011,NJ,District 40,Republican Party, Kevin O'Toole,22821,True
2013,NJ,District 1,Democratic Party, Jeff Van Drew,34624,True
2013,NJ,District 1,Republican Party, Susan Adelizzi Schmidt,22835,False
2013,NJ,District 1,unaffiliated, Thomas Greto,825,False
2013,NJ,District 2,Democratic Party, Jim Whelan,29333,True
2013,NJ,District 2,Republican Party, Frank X. Balles,24006,False
2013,NJ,District 3,Democratic Party, Stephen M. Sweeney,31045,True
2013,NJ,District 3,Republican Party, Niki A. Trunk,25599,False
2013,NJ,District 4,Democratic Party, Fred H. Madden,29439,True
2013,NJ,District 4,Republican Party, Giancarlo D'orazio,21376,False
2013,NJ,District 5,Democratic Party, Donald W. Norcross,25383,True
2013,NJ,District 5,Republican Party, Keith Walker,18448,False
2013,NJ,District 6,Democratic Party, James Beach,34847,True
2013,NJ,District 6,Republican Party, Sudhir Deshmukh,20080,False
2013,NJ,District 7,Democratic Party, Gary Catrambone,25106,False
2013,NJ,District 7,Republican Party, Diane Allen,38350,True
2013,NJ,District 8,Democratic Party, Javier Vasquez,20633,False
2013,NJ,District 8,Republican Party, Dawn Marie Addiego,35894,True
2013,NJ,District 9,Democratic Party, Anthony Mazella,19365,False
2013,NJ,District 9,Republican Party, Christopher J. Connors,46949,True
2013,NJ,District 10,Democratic Party, John Bendel,19807,False
2013,NJ,District 10,Republican Party, Jim Holzapfel,45565,True
2013,NJ,District 11,Democratic Party, Michael Brantley,19735,False
2013,NJ,District 11,Republican Party, Jennifer Beck,30531,True
2013,NJ,District 11,unaffiliated, Marie Amato-Juckiewicz,599,False
2013,NJ,District 12,Democratic Party, Raymond D. Dothard,17440,False
2013,NJ,District 12,Republican Party, Samuel D. Thompson,32911,True
2013,NJ,District 13,Democratic Party, Joseph Marques,18289,False
2013,NJ,District 13,Republican Party," Joe Kyrillos, Jr.",40762,True
2013,NJ,District 13,unaffiliated, Mac Dara Lyden,774,False
2013,NJ,District 14,Democratic Party, Linda R. Greenstein,31387,True
2013,NJ,District 14,Republican Party, Peter A. Inverso,29903,False
2013,NJ,District 14,Libertarian Party, Don Dezarn,1014,False
2013,NJ,District 15,Democratic Party, Shirley K. Turner,30250,True
2013,NJ,District 15,Republican Party, Don Cox,17507,False
2013,NJ,District 16,Democratic Party, Christian R. Mastondrea,22990,False
2013,NJ,District 16,Republican Party, Christopher Bateman,34865,True
2013,NJ,District 17,Democratic Party, Bob Smith,22920,True
2013,NJ,District 17,Republican Party, Brian D. Levine,15403,False
2013,NJ,District 18,Democratic Party, Peter Barnes,25063,True
2013,NJ,District 18,Republican Party, David Stahl,23184,False
2013,NJ,District 19,Democratic Party, Joseph F. Vitale,24126,True
2013,NJ,District 19,Republican Party, Robert Luban,14439,False
2013,NJ,District 20,Democratic Party, Raymond Lesniak,21251,True
2013,NJ,District 21,Democratic Party, Michael Komondy,18517,False
2013,NJ,District 21,Republican Party, Thomas Kean,42423,True
2013,NJ,District 22,Democratic Party, Nicholas P. Scutari,24899,True
2013,NJ,District 22,Republican Party, Robert Sherr,16933,False
2013,NJ,District 23,Democratic Party, Gerard R. Bowers,17311,False
2013,NJ,District 23,Republican Party, Michael J. Doherty,37477,True
2013,NJ,District 23,unaffiliated, Daniel Seyler,672,False
2013,NJ,District 24,Democratic Party, Richard D. Tomko,16292,False
2013,NJ,District 24,Republican Party, Steven V. Oroho,38819,True
2013,NJ,District 25,Republican Party, Anthony Bucco,36517,True
2013,NJ,District 25,unaffiliated, Maureen Castriotta,5577,False
2013,NJ,District 26,Democratic Party, Avery Ann Hart,19250,False
2013,NJ,District 26,Republican Party, Joe Pennacchio,35772,True
2013,NJ,District 27,Democratic Party, Richard J. Codey,34291,True
2013,NJ,District 27,Republican Party, Lee S. Holtzman,23581,False
2013,NJ,District 28,Democratic Party, Donald L. Rice,27265,True
2013,NJ,District 28,Republican Party, Frank Contella,8744,False
2013,NJ,District 29,Democratic Party, M. Teresa Ruiz,16078,True
2013,NJ,District 29,Republican Party, Raafat Barsoom,3636,False
2013,NJ,District 29,unaffiliated, Pablo Olivera,808,False
2013,NJ,District 30,Democratic Party, William H. Field,15535,False
2013,NJ,District 30,Republican Party, Robert W. Singer,36563,True
2013,NJ,District 31,Democratic Party, Sandra Bolden Cunningham,18822,True
2013,NJ,District 31,Republican Party, Maria Karczewski,6932,False
2013,NJ,District 32,Democratic Party, Nicholas J. Sacco,20098,True
2013,NJ,District 32,Republican Party, Paul Castelli,8542,False
2013,NJ,District 33,Democratic Party, Brian P. Stack,26980,True
2013,NJ,District 33,Republican Party, James Sanford,6460,False
2013,NJ,District 34,Democratic Party, Nia H. Gill,27132,True
2013,NJ,District 34,Republican Party, Joseph S. Cupoli,9972,False
2013,NJ,District 35,Democratic Party, Nellie Pou,22154,True
2013,NJ,District 35,Republican Party, Lynda Gallashaw,7737,False
2013,NJ,District 36,Democratic Party, Paul A. Sarlo,22677,True
2013,NJ,District 36,Republican Party, Brian A. Fitzhenry,15293,False
2013,NJ,District 37,Democratic Party, Loretta Weinberg,28321,True
2013,NJ,District 37,Republican Party, Paul A. Duggen,13038,False
2013,NJ,District 38,Democratic Party, Bob Gordon,27779,True
2013,NJ,District 38,Republican Party, Fernando A. Alonso,25767,False
2013,NJ,District 39,Democratic Party, Jane E. Bidwell,21616,False
2013,NJ,District 39,Republican Party, Gerald Cardinale,37836,True
2013,NJ,District 40,Democratic Party, William Meredith Ashley,19401,False
2013,NJ,District 40,Republican Party, Kevin J. O'Toole,37565,True
