State,Year,District,Dem Votes,GOP Votes,D Voteshare,Incumbent,Party
AR,2018,84,7456.0,6016.0,0.5534441805225653,I,D
AR,2018,85,1.0,0.0,1.0,D,D
AR,2018,86,1.0,0.0,1.0,O,D
AR,2018,87,2804.0,6640.0,0.2969080897924608,R,R
AR,2018,88,0.0,1.0,0.0,R,R
AR,2018,89,1857.0,1827.0,0.504071661237785,I,D
AR,2018,90,3689.0,7299.0,0.33572988714961777,R,R
AR,2018,91,0.0,1.0,0.0,R,R
AR,2018,92,3615.0,8970.0,0.2872467222884386,O,R
AR,2018,93,4804.0,6639.0,0.41981997727868564,R,R
AR,2018,94,3074.0,3956.0,0.43726884779516356,R,R
AR,2018,95,3948.0,7476.0,0.34558823529411764,R,R
AR,2018,96,2496.0,5349.0,0.3181644359464627,R,R
AR,2018,97,4554.0,6634.0,0.4070432606363961,O,R
AR,2018,98,0.0,1.0,0.0,R,R
AR,2018,99,0.0,1.0,0.0,R,R
AR,2018,100,0.0,1.0,0.0,R,R
AZ,2018,1,30243.5,66212.5,0.3135471095629095,R,R
AZ,2018,2,29004.0,20937.0,0.580765303057608,D,D
AZ,2018,3,30428.0,0.0,1.0,O,D
AZ,2018,4,21643.0,0.0,1.0,D,D
AZ,2018,5,18237.0,42362.5,0.3009430770880948,R,R
AZ,2018,6,39677.0,44121.0,0.4734838540299291,I,R
AZ,2018,7,30569.5,22541.0,0.5755829826493819,O,D
AZ,2018,8,19359.0,27137.0,0.41635839642119754,R,R
AZ,2018,9,46924.0,34827.0,0.5739868625460239,D,D
AZ,2018,10,43549.0,36726.0,0.5424976642790408,D,D
AZ,2018,11,35826.0,46473.5,0.43531248671012585,I,R
AZ,2018,12,35261.0,54060.0,0.39476718800729954,I,R
AZ,2018,13,26300.0,42007.0,0.38502642481736865,R,R
AZ,2018,14,24125.5,45117.0,0.3484204065422248,I,R
AZ,2018,15,34433.0,45737.0,0.4294998128975926,I,R
AZ,2018,16,29559.0,44531.0,0.39896072344445943,R,R
AZ,2018,17,42267.0,40740.0,0.5091980194441432,I,D
AZ,2018,18,46647.0,38176.0,0.549933390707709,D,D
AZ,2018,19,1.0,0.0,1.0,D,D
AZ,2018,20,28134.0,30891.0,0.47664548919949173,R,R
AZ,2018,21,28618.0,36591.0,0.43886580073302767,R,R
AZ,2018,22,35197.0,59694.0,0.3709203191029708,R,R
AZ,2018,23,47557.0,54962.0,0.46388474331587315,I,R
AZ,2018,24,35490.5,16910.0,0.6772931555996603,O,D
AZ,2018,25,28041.0,43691.5,0.39091067507754507,R,R
AZ,2018,26,25230.5,14564.0,0.6340197766022942,D,D
AZ,2018,27,1.0,0.0,1.0,D,D
AZ,2018,28,41035.5,36648.5,0.5282361876319448,D,D
AZ,2018,29,1.0,0.0,1.0,D,D
AZ,2018,30,17995.0,11102.0,0.6184486373165619,O,D
CA,2018,1,71576.0,123726.0,0.3664888224390943,R,R
CA,2018,2,80844.0,40192.0,0.6679335073862323,D,D
CA,2018,3,62316.0,94071.0,0.3984730188570661,R,R
CA,2018,4,96074.0,0.0,1.0,D,D
CA,2018,5,69527.0,104311.0,0.39995282964599227,R,R
CA,2018,6,90846.0,126299.0,0.41836560823412927,R,R
CA,2018,7,103000.0,41788.0,0.7113849214023261,D,D
CA,2018,8,92628.0,74174.0,0.5553170825289865,D,D
CA,2018,9,65908.5,0.0,1.0,D,D
CA,2018,10,80925.5,0.0,1.0,D,D
CA,2018,11,91499.0,57889.0,0.6124923019251881,D,D
CA,2018,12,58613.0,89644.0,0.3953472685944003,R,R
CA,2018,13,68925.0,36953.0,0.6509850960539488,D,D
CA,2018,14,71672.0,0.0,1.0,D,D
CA,2018,15,93692.0,0.0,1.0,O,D
CA,2018,16,105396.0,102495.0,0.506977214020809,I,D
CA,2018,17,92832.5,0.0,1.0,D,D
CA,2018,18,150786.0,18886.0,0.8886911216936206,D,D
CA,2018,19,153985.0,29934.0,0.8372435691799107,D,D
CA,2018,20,105775.0,30838.0,0.7742674562450133,D,D
CA,2018,21,68085.0,0.0,1.0,D,D
CA,2018,22,142147.0,43111.0,0.7672921007459866,D,D
CA,2018,23,61250.0,92672.0,0.39792882109120203,R,R
CA,2018,24,133424.0,40905.0,0.7653574563038852,D,D
CA,2018,25,97558.0,33828.0,0.7425296454721203,D,D
CA,2018,26,42247.0,60064.0,0.41292725122420854,R,R
CA,2018,27,88613.0,27688.0,0.761928100360272,D,D
CA,2018,28,129497.0,52692.0,0.7107838563250252,D,D
CA,2018,29,139930.0,55857.0,0.7147052664375061,D,D
CA,2018,30,81662.0,38308.0,0.6806868383762608,O,D
CA,2018,31,51921.0,28705.0,0.6439734080817602,D,D
CA,2018,32,38113.0,29313.0,0.5652567258920891,D,D
CA,2018,33,44631.0,69132.0,0.3923156034914691,R,R
CA,2018,34,42794.0,103053.0,0.2934170740570598,R,R
CA,2018,35,73708.0,95025.0,0.43683215494301647,R,R
CA,2018,36,59326.0,65372.0,0.47575742995076103,R,R
CA,2018,37,76396.5,0.0,1.0,D,D
CA,2018,38,94475.0,89311.0,0.5140489482332713,I,D
CA,2018,39,83500.0,24157.0,0.7756114326054042,D,D
CA,2018,40,72734.0,50589.0,0.5897845495163109,O,D
CA,2018,41,111431.0,0.0,1.0,D,D
CA,2018,42,61579.0,78433.0,0.43981230180270264,R,R
CA,2018,43,1.0,0.0,1.0,D,D
CA,2018,44,93753.0,65943.0,0.5870716862037872,D,D
CA,2018,45,106025.0,45050.0,0.7018037398643058,D,D
CA,2018,46,108273.0,28383.0,0.79230330172111,D,D
CA,2018,47,1.0,0.0,1.0,D,D
CA,2018,48,1.0,0.0,1.0,D,D
CA,2018,49,74328.0,30131.0,0.7115519007457471,D,D
CA,2018,50,1.0,0.0,1.0,D,D
CA,2018,51,100469.0,0.0,1.0,D,D
CA,2018,52,67184.0,31145.0,0.6832572282846363,D,D
CA,2018,53,39279.5,0.0,1.0,D,D
CA,2018,54,75390.0,0.0,1.0,D,D
CA,2018,55,70927.0,86802.0,0.4496763436020009,R,R
CA,2018,56,53400.0,30176.0,0.6389394084426151,D,D
CA,2018,57,82618.0,44840.0,0.6481978377190918,D,D
CA,2018,58,82173.0,34740.0,0.7028559698237151,D,D
CA,2018,59,34688.0,0.0,1.0,D,D
CA,2018,60,54689.0,49578.0,0.5245091927455475,D,D
CA,2018,61,63399.0,31865.0,0.6655084816929795,D,D
CA,2018,62,120554.0,24906.0,0.8287776708373435,D,D
CA,2018,63,44556.0,0.0,1.0,D,D
CA,2018,64,81161.0,14649.0,0.8471036426260307,D,D
CA,2018,65,72614.0,54901.0,0.5694545739716896,D,D
CA,2018,66,107133.0,70281.0,0.6038587710101796,D,D
CA,2018,67,50121.0,80818.0,0.38278129510688186,R,R
CA,2018,68,83129.0,95127.0,0.46634615384615385,R,R
CA,2018,69,61959.0,0.0,1.0,D,D
CA,2018,70,102047.0,0.0,1.0,D,D
CA,2018,71,62083.0,97018.0,0.39021124945789154,R,R
CA,2018,72,77379.0,82555.0,0.4838183250590869,O,R
CA,2018,73,87974.0,113331.0,0.4370184545838404,R,R
CA,2018,74,103298.0,93171.0,0.5257725137299014,I,D
CA,2018,75,70424.0,91461.0,0.43502486332890633,R,R
CA,2018,76,68734.0,0.0,1.0,O,D
CA,2018,77,97341.0,98205.0,0.49779080114141944,R,R
CA,2018,78,137039.0,55816.0,0.7105804879313474,D,D
CA,2018,79,97295.0,49281.0,0.6637853400283812,D,D
CA,2018,80,75129.0,25764.0,0.7446403615711694,D,D
CO,2018,1,10821.0,6049.0,0.6414344991108477,D,D
CO,2018,2,1.0,0.0,1.0,D,D
CO,2018,3,23260.0,14836.0,0.6105627887442251,D,D
CO,2018,4,17062.0,3675.0,0.8227805372040314,O,D
CO,2018,5,15436.0,3679.0,0.8075333507716453,O,D
CO,2018,6,1.0,0.0,1.0,D,D
CO,2018,7,16308.0,3299.0,0.8317437649818942,D,D
CO,2018,8,1.0,0.0,1.0,D,D
CO,2018,9,18717.0,7645.0,0.7099992413322206,O,D
CO,2018,10,33817.0,5139.0,0.8680819385973919,D,D
CO,2018,11,26319.0,12832.0,0.6722433654312789,D,D
CO,2018,12,29701.0,0.0,1.0,O,D
CO,2018,13,30483.0,11438.0,0.7271534553087952,D,D
CO,2018,14,10331.0,23371.0,0.3065396712361284,R,R
CO,2018,15,9915.0,16708.0,0.37242234158434434,R,R
CO,2018,16,10167.0,17447.0,0.3681828058231332,R,R
CO,2018,17,8105.0,6275.0,0.5636300417246175,D,D
CO,2018,18,16813.0,10705.0,0.6109819027545607,O,D
CO,2018,19,9717.0,31437.0,0.23611313602565973,O,R
CO,2018,20,11701.0,20501.0,0.3633625240668282,R,R
CO,2018,21,6766.0,10334.0,0.39567251461988306,R,R
CO,2018,22,19410.0,22522.0,0.46289230182199753,O,R
CO,2018,23,24304.0,14472.0,0.6267794512069321,D,D
CO,2018,24,25023.0,14586.0,0.6317503597667197,O,D
CO,2018,25,25271.0,22671.0,0.5271160986191649,O,D
CO,2018,26,20573.0,12451.0,0.6229711724806202,D,D
CO,2018,27,24231.0,24037.0,0.5020096129941162,O,D
CO,2018,28,21345.0,13966.0,0.6044858542663759,O,D
CO,2018,29,21223.0,13689.0,0.6078998625114573,D,D
CO,2018,30,15987.0,11628.0,0.5789244975556762,D,D
CO,2018,31,16085.0,11323.0,0.5868724460011675,O,D
CO,2018,32,1.0,0.0,1.0,D,D
CO,2018,33,27437.0,17127.0,0.6156763306704963,D,D
CO,2018,34,15877.0,10508.0,0.6017434148190259,I,D
CO,2018,35,20060.0,12534.0,0.6154506964471989,O,D
CO,2018,36,18837.0,12071.0,0.6094538630775204,D,D
CO,2018,37,21526.0,18363.0,0.5396475218731981,I,D
CO,2018,38,23584.0,24058.0,0.4950253977582805,R,R
CO,2018,39,15366.0,28117.0,0.3533794816365016,O,R
CO,2018,40,20592.0,12097.0,0.6299366759460369,D,D
CO,2018,41,19576.0,10869.0,0.6429955657743471,D,D
CO,2018,42,14298.0,5219.0,0.7325920991955731,D,D
CO,2018,43,17741.0,21543.0,0.4516087974747989,R,R
CO,2018,44,17045.0,23820.0,0.41710510216566743,R,R
CO,2018,45,17357.0,28899.0,0.37523780698720166,R,R
CO,2018,46,19127.0,13538.0,0.5855502831777132,D,D
CO,2018,47,15275.0,15221.0,0.5008853620146905,O,D
CO,2018,48,13727.0,28977.0,0.32144529786436865,R,R
CO,2018,49,23194.0,33749.0,0.40731960030205644,R,R
CO,2018,50,12024.0,10556.0,0.5325066430469442,O,D
CO,2018,51,19211.0,24653.0,0.4379673536385191,R,R
CO,2018,52,29596.0,16580.0,0.6409390159390159,D,D
CO,2018,53,1.0,0.0,1.0,D,D
CO,2018,54,0.0,21695.0,0.0,O,R
CO,2018,55,12879.0,21838.0,0.3709709940375032,O,R
CO,2018,56,18496.0,25548.0,0.4199436926709654,O,R
CO,2018,57,11907.0,19581.0,0.3781440548780488,R,R
CO,2018,58,12783.0,21735.0,0.3703285242482183,R,R
CO,2018,59,23118.0,0.0,1.0,D,D
CO,2018,60,14255.0,23191.0,0.3806815147145222,R,R
CO,2018,61,25449.0,14721.0,0.6335324869305452,O,D
CO,2018,62,17239.0,13216.0,0.5660482679362995,D,D
CO,2018,63,15105.0,25492.0,0.3720718279675838,R,R
CO,2018,64,8421.0,25546.0,0.24791709600494596,R,R
CO,2018,65,6946.0,22425.0,0.2364917776037588,O,R
CT,2018,1,1.0,0.0,1.0,D,D
CT,2018,2,5509.0,4863.0,0.5311415349016583,I,D
CT,2018,3,1.0,0.0,1.0,D,D
CT,2018,4,2659.0,330.0,0.8895951823352292,D,D
CT,2018,5,6474.0,1144.0,0.8498293515358362,D,D
CT,2018,6,3368.0,485.0,0.8741240591746691,D,D
CT,2018,7,3742.0,0.0,1.0,D,D
CT,2018,8,4597.0,7610.0,0.3765872040632424,R,R
CT,2018,9,6042.0,0.0,1.0,D,D
CT,2018,10,1.0,0.0,1.0,D,D
CT,2018,11,1.0,0.0,1.0,D,D
CT,2018,12,5656.0,3345.0,0.6283746250416621,O,D
CT,2018,13,3363.0,2315.0,0.5922860162028883,O,D
CT,2018,14,5148.0,6261.0,0.45122271890612675,R,R
CT,2018,15,1.0,0.0,1.0,D,D
CT,2018,16,7625.0,5153.0,0.596728752543434,D,D
CT,2018,17,6383.0,6482.0,0.4961523513408473,O,R
CT,2018,18,7555.0,2950.0,0.7191813422179915,O,D
CT,2018,19,1.0,0.0,1.0,D,D
CT,2018,20,1.0,0.0,1.0,D,D
CT,2018,21,6025.0,4718.0,0.5608303081076049,D,D
CT,2018,22,2953.0,5692.0,0.34158473105841525,R,R
CT,2018,23,5750.0,7162.0,0.44532218091697645,R,R
CT,2018,24,4255.0,2699.0,0.6118780557952258,D,D
CT,2018,25,3291.0,0.0,1.0,D,D
CT,2018,26,3698.0,1601.0,0.6978675221739951,D,D
CT,2018,27,5491.0,5425.0,0.5030230853792598,I,D
CT,2018,28,6563.0,4866.0,0.5742409659637764,D,D
CT,2018,29,5817.0,4622.0,0.5572372832646805,O,D
CT,2018,30,5892.0,5855.0,0.5015748701796203,D,D
CT,2018,31,6540.0,6436.0,0.5040073982737361,O,D
CT,2018,32,4932.0,6582.0,0.4283480979676915,R,R
CT,2018,33,5356.0,3270.0,0.6209135172733596,D,D
CT,2018,34,5476.0,5936.0,0.4798457763757448,O,R
CT,2018,35,5461.0,6240.0,0.4667122468165114,R,R
CT,2018,36,6693.0,6444.0,0.5094770495546929,I,D
CT,2018,37,5456.0,5766.0,0.4861878453038674,R,R
CT,2018,38,5333.0,5679.0,0.4842898656011624,R,R
CT,2018,39,1.0,0.0,1.0,D,D
CT,2018,40,3815.0,2720.0,0.5837796480489671,D,D
CT,2018,41,5828.0,3106.0,0.6523393776583837,D,D
CT,2018,42,3880.0,5085.0,0.4327941996653653,R,R
CT,2018,43,6361.0,5214.0,0.5495464362850971,O,D
CT,2018,44,2998.0,4744.0,0.3872384396796693,R,R
CT,2018,45,4035.0,4705.0,0.46167048054919907,O,R
CT,2018,46,3621.0,1989.0,0.6454545454545455,D,D
CT,2018,47,4228.0,5704.0,0.4256947241240435,R,R
CT,2018,48,6024.0,4910.0,0.5509420157307481,D,D
CT,2018,49,1.0,0.0,1.0,D,D
CT,2018,50,5827.0,4363.0,0.5718351324828262,D,D
CT,2018,51,3877.0,4428.0,0.46682721252257675,O,R
CT,2018,52,3518.0,5665.0,0.383099205052815,R,R
CT,2018,53,5875.0,5366.0,0.5226403344898141,I,D
CT,2018,54,1.0,0.0,1.0,D,D
CT,2018,55,5532.0,6668.0,0.45344262295081966,R,R
CT,2018,56,5150.0,3807.0,0.5749692977559451,D,D
CT,2018,57,3969.0,6538.0,0.37774816788807464,R,R
CT,2018,58,3995.0,3461.0,0.5358100858369099,I,D
CT,2018,59,3643.0,4449.0,0.4501977261492832,R,R
CT,2018,60,5454.0,4863.0,0.528642047106717,I,D
CT,2018,61,4040.0,6174.0,0.3955355394556491,R,R
CT,2018,62,5072.0,6427.0,0.4410818332028872,R,R
CT,2018,63,3433.0,6138.0,0.35868770243443737,R,R
CT,2018,64,5846.0,5791.0,0.5023631520151242,I,D
CT,2018,65,3643.0,3340.0,0.5216955463267936,D,D
CT,2018,66,5262.0,7153.0,0.4238421264599275,R,R
CT,2018,67,3802.0,5364.0,0.4147938031856862,R,R
